Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,Energy,Error,P,D,Time
-1.4881,0.78468,-2.9698,-0.37655,2.3409,3.2572,1.6388,0.01623,0.29843,0.31087,0.019823
1.505,1.5475,2.3246,-0.84932,-0.68049,2.9461,0.5573,0.57085,0.3635,0.3635,0.0084272
-1.3025,-1.5372,2.7754,2.4355,0.62342,-0.62793,1.5062,0.013866,0.049375,0.22596,0.019649
-2.97,0.039913,0.78419,-0.53702,1.2838,-0.78695,1.6434,0.092723,0.12019,0.12019,0.0040035
-2.8225,1.5119,2.2931,1.7358,1.1559,3.0064,1.4138,0.14079,0.25622,0.83943,0.0086914
-0.51393,0.97687,-2.8191,1.9337,-1.9266,0.56651,0.73269,0.10895,0.39935,0.37951,0.0041738
-0.27204,-0.29691,2.9017,1.463,2.5405,3.399,1.3615,0.16809,0.35399,0.88336,0.007544
0.15396,0.71639,-1.7355,1.6713,1.2936,0.020828,0.43693,0.080124,0.84162,0.33849,0.019859
-0.98715,0.447,1.1442,1.1523,-1.9274,0.63812,0.96791,0.124,0.19393,0.19393,0.016656
2.7367,-0.28027,0.55396,1.0946,0.036593,0.34223,1.3929,0.12016,0.35358,0.65642,0.013709
2.8772,0.38587,-1.5495,0.27679,1.8605,-1.6017,1.0812,0.093704,0.049578,0.13196,0.013391
-2.2654,-1.4758,-2.4013,2.5131,2.3313,1.2419,1.6715,0.27556,0.15579,0.85421,0.017349
2.3973,-1.1979,-0.28818,2.4862,3.6554,0.30527,1.7315,0.51157,0.032484,0.1974,0.01668
0.72685,-0.99996,0.64529,0.3494,-0.85241,1.0298,0.83411,0.0062076,0.055718,0.067116,0.019279
-1.7169,1.407,2.173,0.91372,-0.93437,0.028959,0.2579,0.12765,0.2511,0.49983,0.018087
2.2192,-0.9635,-1.378,1.5265,1.5367,0.93203,0.71998,0.11211,0.38445,0.45518,0.011138
0.31163,0.68455,-0.53979,-1.6852,-0.41804,1.7482,0.79142,0.10044,0.18456,0.45155,0.016826
-0.45957,-0.54193,-1.1684,3.7592,1.2021,2.6122,1.8828,0.083414,0.059,0.16508,0.0044706
-1.2688,-1.3757,1.598,-0.6213,0.02384,1.4913,0.64487,0.0065218,0.22473,0.32159,0.014335
1.9123,-0.93614,3.0403,1.9476,2.3622,1.9754,0.78825,0.12004,0.84172,0.94436,0.014319
1.672,0.076963,-2.542,-1.0328,3.6735,0.77401,1.1034,0.1529,0.505,0.505,0.011
1.6188,-0.25367,-3.1354,3.8599,3.2277,0.74338,1.7517,0.080691,0.83206,0.62955,0.0044511
0.35174,0.16845,2.601,-1.6836,0.59399,-0.67589,0.66653,0.026025,0.10271,0.10271,0.0036432
-2.1644,-1.1256,-3.0638,0.00022336,0.62505,-1.8541,0.26955,0.57893,0.14234,0.14234,0.0056922
-2.5195,-0.69315,1.2742,-0.35336,-0.61893,1.5448,0.5616,0.58957,0.20241,0.20241,0.016502
1.3468,-1.1163,-1.3286,0.65205,0.63268,2.3502,0.41934,0.017279,0.37805,0.39889,0.012071
1.7695,-0.12398,0.012777,1.6738,-1.1045,1.9692,1.2247,0.013189,0.12912,0.48597,0.011543
-2.9027,0.34594,-1.7747,1.665,-0.91924,0.1155,0.6275,0.15269,0.051034,0.054039,0.019713
0.049377,0.91009,-1.4455,3.9146,1.9706,1.8098,1.8822,0.014823,0.098362,0.097088,0.014854
0.72853,-0.96613,-0.64253,-1.0574,-0.91852,0.68184,0.22686,0.014139,0.33446,0.26491,0.0067824
-2.4371,-0.64968,-3.0067,-0.14264,-1.2162,-1.416,1.3648,0.37201,0.14446,0.48409,0.0093959
-0.72178,-1.1083,0.70688,1.376,2.1495,-1.9583,1.0808,0.088928,0.19964,0.48783,0.015889
2.1052,-1.4714,-0.13683,0.56654,-0.37612,-0.36403,0.71206,0.0073462,0.18449,0.15848,0.013432
-0.088771,0.13092,-1.829,1.8402,-1.0727,3.0178,1.7895,0.097488,0.22072,0.22072,0.016169
-0.56781,0.77439,2.6817,0.15831,0.87796,3.4996,1.3274,0.14118,0.16952,0.4384,0.012066
-0.18071,1.2151,2.052,0.69382,1.7773,2.4613,0.73364,0.57835,0.16489,0.23832,0.003349
-1.0028,-0.4548,-1.4804,1.8188,2.7087,2.6439,1.5968,0.068624,0.28328,0.28328,0.0069687
0.16157,1.4272,1.252,-1.6305,2.7462,-0.10419,1.8493,0.085972,0.013685,0.057958,0.018645
-2.0123,-0.89532,1.7609,2.3298,0.046453,-0.96086,1.0783,0.14811,0.47538,0.87342,0.0089879
3.1111,-1.0589,1.4968,2.0748,3.4401,3.4333,1.7887,0.076579,0.83679,0.92566,0.0064929
-0.36944,1.1868,-1.0234,1.3019,-0.49338,-1.0824,0.31462,0.042337,0.35831,0.14712,0.013991
0.15001,-1.4786,-0.35184,-0.62553,-0.80327,-0.55909,0.35991,0.078045,0.34505,0.44357,0.019201
-2.1101,0.71605,1.724,-0.15707,-0.15479,0.84902,0.85084,0.10095,0.082563,0.41455,0.016801
0.74403,-1.3027,-2.2173,0.30118,-1.2364,-1.3889,0.33733,0.024274,0.16799,0.22263,0.0049107
-2.3694,-1.1266,0.081467,-0.64418,1.7915,2.8839,0.78497,0.012787,0.37363,0.39115,0.0043369
0.89652,0.056586,2.0595,-1.3832,0.81814,0.69208,0.41681,0.043838,0.12716,0.31653,0.016864
-0.95526,-0.77718,1.1062,1.985,1.6568,1.4521,0.86626,0.022927,0.5553,0.66,0.0073168
0.48566,0.29955,2.2619,-0.693,-0.66728,2.2819,1.2853,0.012559,0.021159,0.042931,0.019401
-3.0332,1.0802,3.0423,1.2297,-1.011,2.7198,0.70195,0.22033,0.1031,0.48036,0.011388
2.6551,-0.25813,1.2187,-1.5876,2.1019,3.5376,1.5589,0.022321,0.26131,0.48064,0.0089011
-0.98637,-0.14148,0.25557,3.2257,-0.54534,2.247,1.5769,0.096334,0.24214,0.49965,0.0068984
1.5566,1.0581,-2.8823,3.5763,1.8327,-0.83033,1.8532,0.10886,0.22113,0.22505,0.0032241
2.1797,0.91979,0.70062,-0.76045,1.6734,-0.92174,0.38154,0.18946,0.32904,0.28029,0.0081974
0.23932,-0.83418,2.5536,-0.26244,-1.0606,0.36533,0.58949,0.10421,0.43949,0.57051,0.012191
2.7302,0.24642,1.8467,0.10009,2.059,-1.2897,1.4555,0.10386,0.37394,0.44845,0.008617
-2.9764,0.15598,1.8246,0.11722,-1.9659,0.24122,1.2957,0.12511,0.1972,0.1972,0.016596
-2.6075,1.2169,-1.1025,3.4955,2.9747,-0.1382,1.5923,0.067145,0.015552,0.12336,0.01784
-1.1223,-0.034724,0.83998,2.2392,0.30071,2.9246,1.2468,0.019436,0.6107,0.90444,0.0083132
0.9217,0.38348,-0.67278,3.0856,-0.97318,-0.1148,1.8062,0.021334,0.43995,0.4794,0.0067171
2.2732,-0.30678,2.5804,0.28666,0.36312,0.687,0.095373,0.061899,0.12343,0.44064,0.016261
2.9574,1.0679,0.92246,0.67479,-1.8208,3.9443,1.135,0.33171,0.052111,0.14154,0.019336
-1.6538,1.0999,-0.49114,-0.87181,-1.228,0.41217,0.18236,0.3227,0.20378,0.20378,0.0055232
3.068,1.3297,0.14243,1.4796,-1.5121,0.43272,0.51974,0.028697,0.27975,0.47195,0.019839
1.8149,0.21217,-2.4683,-0.45487,2.799,2.2732,0.93851,0.25832,0.18131,0.41227,0.0052205
1.8235,0.76155,0.19406,-0.71637,0.43618,-0.56463,0.13188,0.020842,0.27354,0.30779,0.013736
-0.27131,0.73025,1.8482,1.2553,0.6506,3.8088,1.5617,0.23056,0.25537,0.25537,0.0064613
-1.1225,-0.0073638,2.813,0.56787,-0.99835,2.5832,0.80419,0.16838,0.30794,0.59967,0.0086406
-2.2445,-0.80692,-2.7137,0.70551,0.52194,3.3967,0.91049,0.046421,0.18151,0.49283,0.011477
1.5519,-0.93831,2.6695,-1.8907,-1.9627,-0.61366,0.9273,0.027745,0.21272,0.30244,0.0043896
-0.38815,1.5489,2.2155,-1.7608,-0.1249,2.513,1.6865,0.13733,0.40453,0.40453,0.012827
1.3275,-1.0537,-2.2175,1.4185,-0.49039,-1.6624,0.65079,0.10779,0.505,0.505,0.011
0.21333,0.8174,2.2417,3.6556,2.5452,1.2204,1.772,0.4865,0.27861,0.43122,0.012341
-0.97771,-1.0813,-2.0387,-1.8776,0.27832,-1.0672,0.81302,0.11721,0.13798,0.43979,0.0097621
0.89175,1.003,-1.8559,1.9859,-0.57594,2.9342,1.1877,0.039615,0.48517,0.34112,0.010323
-2.3221,-1.1355,-2.6297,-1.5546,1.5306,3.195,1.075,0.034348,0.1097,0.39046,0.019842
1.9275,-0.96206,-1.4966,-1.6435,3.6198,2.6591,1.3997,0.10506,0.86872,0.87481,0.019015
-0.017985,-1.3006,-2.8007,-0.28966,3.9859,0.81675,1.9234,0.090489,0.85899,0.85899,0.017309
2.2728,-0.6475,0.9697,-0.82244,-0.59704,-0.62167,1.5329,0.058381,0.12838,0.14327,0.017431
1.6473,-0.26372,-0.7553,-1.8122,3.4865,-0.64957,1.0932,0.10294,0.98902,0.99086,0.019751
-0.11551,0.03335,-0.89688,0.45807,1.2972,2.1949,1.299,0.101,0.36123,0.45385,0.008386
2.8884,-0.64217,-0.8441,3.2522,1.256,2.3174,1.4101,0.46684,0.13288,0.56211,0.019872
1.5606,0.30865,-0.22941,3.8933,-0.15751,1.1598,1.7568,0.014288,0.22188,0.18987,0.016568
0.72229,1.32,0.74938,-0.1361,2.0655,-1.1869,0.61946,0.087302,0.24382,0.49061,0.015299
-2.3683,1.3253,1.3781,0.041413,-1.5595,1.1896,0.49898,0.22998,0.28685,0.48364,0.012407
-1.0345,1.5204,-0.75522,-0.4821,-1.7573,1.8654,0.51943,0.015755,0.2066,0.48798,0.015171
-0.91023,0.81366,-3.1164,0.91316,-0.92534,0.32793,0.4411,0.033739,0.22843,0.22843,0.0059714
-0.51931,-1.1534,-2.0064,3.6679,2.1247,-1.1843,1.7325,0.82558,0.505,0.505,0.011
-2.0988,0.046536,2.6959,-1.1508,-0.75859,2.3697,1.2488,0.21479,0.042855,0.2429,0.011429
-1.9162,-0.45627,2.2299,1.5523,2.5217,-0.31067,1.4066,0.016896,0.13821,0.46226,0.01125
1.6445,-0.055763,0.76764,0.89322,1.9761,0.55862,0.81216,0.013625,0.34787,0.29961,0.0033388
2.5309,-0.63718,2.8453,0.58941,0.4947,2.7494,0.45642,0.034571,0.18003,0.37607,0.013606
-0.31987,0.87973,2.0634,1.6926,-0.47941,1.2312,1.2451,0.12907,0.069798,0.40084,0.016694
-1.4765,-1.4153,-0.86148,-0.53985,3.6536,3.6559,1.9642,0.0446,0.98776,0.70654,0.0039486
-2.2183,-0.65341,-2.5864,-0.27179,2.4523,-0.79539,0.94061,0.017126,0.21396,0.21396,0.016292
0.27221,-0.59641,0.3642,-1.4089,1.0987,-1.1532,0.31491,0.80253,0.43469,0.43469,0.0097217
-1.7831,1.1726,2.1043,-0.70729,3.5942,-1.5194,1.4935,0.12222,0.33237,0.67763,0.014139
-0.028245,1.3675,0.96928,-1.5424,-0.9,-1.0814,0.39051,0.16092,0.053404,0.053404,0.019611
-2.4052,-0.038517,0.29994,2.8637,-0.6952,1.3362,1.2581,0.10389,0.39039,0.38708,0.0085373
1.5541,0.61253,-2.9436,0.92721,-0.23499,1.839,0.44329,0.041691,0.12539,0.30653,0.011638
2.9553,-0.35846,-2.2956,-1.6728,-1.6943,0.66448,1.4271,0.0072915,0.0531,0.079941,0.01769
1.7266,-0.0030698,2.4767,2.0599,2.4909,-0.032739,1.2906,0.012774,0.078097,0.29642,0.018762
-1.83,0.011711,2.6954,2.101,2.8198,2.9494,1.698,0.1416,0.057325,0.40881,0.018911
1.8677,0.96165,-1.9334,1.6185,-0.14275,2.1219,0.7372,0.11902,0.38725,0.43992,0.0098167
2.714,1.0723,2.0144,-1.1933,2.0005,1.3333,1.1217,0.43298,0.068315,0.45028,0.014566
1.8623,1.3896,1.7424,0.79708,1.1413,3.1753,0.84259,0.026642,0.022582,0.059877,0.01295
-2.4675,-1.2962,2.2425,1.4011,2.361,-1.2619,0.75025,0.20472,0.37238,0.33617,0.0087134
1.1307,-0.2517,-0.86036,-0.11269,-1.1759,-0.14854,0.24581,0.089489,0.24385,0.31796,0.010297
2.9743,1.125,1.0641,-0.87864,-1.9909,2.7788,1.7054,0.11115,0.18993,0.18993,0.0052715
-1.09,-1.2856,1.7769,-1.8766,-0.39907,1.1553,0.97589,0.034268,0.20193,0.20074,0.0044607
-0.056697,-1.0312,1.0924,0.68125,-1.4952,-0.64761,0.64564,0.026674,0.074988,0.28248,0.011559
1.1105,-1.1627,-2.6833,0.095492,1.7526,-1.2572,0.50357,0.012512,0.4109,0.4109,0.0092892
1.8105,-0.54898,-0.9277,-0.12429,0.31761,3.1114,0.86799,0.1568,0.31818,0.39938,0.0084825
0.032109,-0.45858,-0.86644,-0.60626,-0.90841,-1.0269,0.26517,0.11597,0.43709,0.43709,0.012235
0.097176,-1.0771,-1.9634,-1.1133,1.2524,1.4618,0.44886,0.11098,0.1641,0.39927,0.017198
0.88917,0.040278,-2.6577,-0.076474,0.40084,2.6742,0.64427,0.12004,0.31625,0.27229,0.014432
0.61652,1.3253,1.4383,3.0177,0.66563,0.91559,1.1495,0.018289,0.072742,0.43509,0.010544
0.92802,-0.0024267,-2.3857,-0.048634,2.3567,0.5573,0.63422,0.041132,0.364,0.36944,0.019516
2.7044,-0.51794,1.3533,2.6541,1.4513,-1.6367,1.6927,0.01437,0.086102,0.071959,0.015141
0.42695,0.70625,-0.87597,0.65475,2.5261,1.5951,0.94395,0.054097,0.8136,0.33046,0.0056525
-1.8548,1.0916,1.6676,0.026191,2.173,-1.4682,0.85169,0.13062,0.2181,0.2181,0.0057836
0.72667,-0.39027,0.49646,-1.6362,1.1679,0.67575,0.48175,0.073011,0.2419,0.17231,0.010828
-2.1074,1.5475,1.6394,-0.82529,1.678,1.1575,0.81575,0.10305,0.49559,0.49559,0.010829
0.47168,0.67746,-2.5893,-1.3074,3.9336,0.87276,1.6147,0.13716,0.52522,0.48406,0.013144
-1.451,0.56651,-0.8198,-0.40471,1.8605,1.7127,0.77339,0.52766,0.45672,0.47953,0.0027131
1.6433,-0.94985,2.591,-0.23298,0.89904,-0.96961,0.17337,0.48482,0.25514,0.25514,0.0064571
-2.4299,-0.7762,2.9283,3.894,-0.45031,2.7546,1.6828,0.030511,0.081122,0.42124,0.018229
-0.15419,1.1446,-0.12284,1.8614,1.7185,-0.0020499,1.0439,0.062671,0.1092,0.34234,0.01936
-2.0878,-1.3135,-1.4524,2.3498,-1.8494,2.6034,1.472,0.64872,0.45121,0.95953,0.011978
1.7855,0.44049,-0.020132,-1.878,-0.17273,-0.38008,0.31285,0.55698,0.21434,0.34883,0.013241
-2.2653,-1.0301,1.4684,-0.40883,-1.4942,0.046573,0.44611,0.11159,0.10196,0.37586,0.013417
-1.5425,-1.0918,0.61142,1.7142,2.8707,2.008,1.1803,0.26138,0.072889,0.17315,0.01763
1.4526,-0.82208,-1.0853,0.091208,-0.069975,1.5178,0.15853,0.87898,0.23192,0.2448,0.0065917
-0.80594,-0.23519,-1.7639,-1.5379,-0.27215,3.5433,1.079,0.008209,0.33647,0.39123,0.0079358
-2.9693,0.27672,-0.46457,0.87764,-1.1312,1.0746,0.41801,0.023293,0.14085,0.20529,0.018378
-0.59517,-0.20246,-1.5978,-0.28521,0.39339,0.032032,0.085781,0.056491,0.82216,0.46319,0.011366
0.97725,-1.3414,-0.29382,1.5422,0.39245,1.5353,1.6822,0.023938,0.040479,0.038935,0.019436
-1.8391,-1.3936,-2.9393,-0.90119,2.2788,0.85258,1.0622,0.010337,0.13625,0.49899,0.0098444
1.9695,-1.2352,0.4959,1.5013,-1.8921,-0.78826,1.8795,0.067928,0.32489,0.74754,0.0065901
-1.5311,0.38884,-0.13403,0.72214,1.7078,-0.70581,1.0063,0.065764,0.14563,0.15779,0.017534
2.6804,-0.57656,1.3236,-1.7326,2.6478,3.7853,1.8191,0.036912,0.079102,0.079102,0.018744
-1.0704,-1.0546,0.48234,0.48777,-0.16274,0.67456,0.36449,0.034834,0.505,0.505,0.011
-0.40138,-0.24792,-2.9336,3.802,-0.87096,1.7118,1.1205,0.058896,0.88531,0.64307,0.010403
-1.2783,0.94415,-0.044823,-0.2527,-0.23754,-1.5127,0.14847,0.39442,0.17715,0.21097,0.0087704
-0.69612,-0.41236,0.16124,0.69753,1.4582,0.92387,0.30718,0.019157,0.31439,0.34774,0.013859
1.9404,0.59717,-0.94286,0.89542,-1.5847,1.0448,0.52463,0.21522,0.10385,0.37554,0.017021
-1.6438,1.0413,0.98915,-0.071367,0.079462,-0.5181,0.98583,0.11543,0.078596,0.48487,0.017111
-0.7854,1.4623,0.012728,2.1937,1.7724,2.0379,0.98601,0.98339,0.35143,0.23601,0.014292
1.6897,-1.3333,-3.092,-1.4442,-0.45363,1.3785,0.35167,0.11005,0.57242,0.57242,0.012226
1.9597,-0.5078,-0.73734,-1.9261,-1.1418,-1.3118,0.74316,0.53673,0.45147,0.39501,0.008298
-2.5468,-0.46631,-1.5191,1.6325,0.41759,-0.39188,0.97383,0.060894,0.505,0.505,0.011
-0.298,1.2632,-0.52802,-0.65244,-1.1007,-0.17032,0.13139,0.026219,0.39328,0.37912,0.016594
2.3359,0.42876,-0.42908,2.4706,3.9642,0.73025,1.7371,0.12658,0.2545,0.40294,0.016239
-2.3841,0.68125,-1.0609,-1.5797,-1.3466,3.8259,1.3443,0.070775,0.505,0.505,0.011
-1.4172,0.26498,1.3223,1.7252,1.9403,3.7627,1.3186,0.073372,0.030653,0.1363,0.016332
-3.0216,0.98484,0.040243,0.26375,2.7797,2.1662,1.9247,0.011899,0.10492,0.52314,0.018274
0.78525,0.1811,-1.3007,2.6819,-1.6655,2.1547,1.6644,0.042244,0.49869,0.42034,0.0099381
-1.6089,-0.098085,-2.5169,0.31797,0.89879,1.8128,0.58867,0.4637,0.47173,0.53827,0.011605
0.67558,-0.81876,-1.071,3.5899,0.88346,-0.92729,1.7263,0.042262,0.39545,0.44111,0.0090082
-1.4748,1.5042,2.9578,-1.9078,0.15883,2.3876,1.2517,0.064896,0.69158,0.58675,0.018036
1.4948,-1.1621,0.8071,-1.6877,2.4468,-1.5394,1.7233,0.062245,0.17027,0.17027,0.017086
1.3525,-1.1517,-2.7553,2.4939,-1.5252,1.6678,0.89872,0.091299,0.43737,0.43737,0.01223
-0.75955,0.19198,-2.4277,3.2848,0.95972,2.0854,1.1938,0.063948,0.29046,0.3557,0.0046606
-3.0005,-0.78677,-2.4744,-0.038172,0.23485,1.7809,0.94384,0.10792,0.13663,0.1231,0.012557
-1.9106,-0.033632,-0.58111,0.027775,0.8073,1.4351,0.34369,0.098311,0.26503,0.36396,0.0066369
-2.3736,-0.1951,2.6324,2.9516,0.71391,-1.0948,1.5268,0.098228,0.11564,0.29624,0.016693
-0.76311,0.052972,2.5826,-0.74962,0.39828,0.97643,0.47485,0.14983,0.18352,0.18769,0.004497
2.7328,-0.25975,1.7933,-1.6434,0.88202,1.2635,0.91944,0.01493,0.16537,0.17674,0.0067592
2.3742,-0.98888,0.19053,1.002,2.7102,-1.3974,1.9988,0.28035,0.2511,0.25829,0.0065718
0.59421,0.32966,-1.3094,1.9604,3.0105,1.0509,1.3529,0.031599,0.35326,0.43634,0.016342
-2.2299,-1.5304,0.085553,0.27766,-1.3599,-1.8857,0.46521,0.59737,0.31198,0.57049,0.015106
3.1134,1.2693,1.5285,-0.9895,1.3787,2.4484,1.2389,0.35787,0.08669,0.088765,0.01992
-3.0582,-1.4743,-2.5444,0.81082,-0.45268,1.513,0.7603,0.095062,0.26833,0.26833,0.015303
1.1141,-0.076691,3.0945,-0.14278,-1.2153,3.8683,1.1191,0.028562,0.23149,0.41006,0.0123
-2.3932,0.30256,-0.65144,0.89009,-1.501,3.3181,1.7641,0.029307,0.3366,0.50083,0.019994
2.9907,-0.90238,-2.4058,1.5285,2.4449,0.25108,0.65245,0.73074,0.41019,0.34543,0.016947
-0.53348,-0.14525,-3.0931,0.71599,-1.5201,0.092331,0.40886,0.27068,0.11117,0.42983,0.0078497
-1.5075,1.3535,-0.22185,-0.64953,1.3647,-1.4884,0.98739,0.0038096,0.29307,0.36162,0.0084745
3.0603,0.303,2.5862,2.5378,1.0055,3.6133,1.3335,0.98527,0.16664,0.33473,0.019998
-0.72897,0.33125,-1.8848,2.3145,0.76444,2.5183,1.0998,0.094176,0.36659,0.36659,0.013517
-0.71939,-1.3221,0.72946,1.7572,0.64754,3.6205,1.2911,0.016152,0.038892,0.07544,0.01882
1.5822,1.1393,1.1164,0.67357,3.1262,0.37133,1.5489,0.081924,0.87489,0.87489,0.0042747
0.86004,-0.80491,0.45984,0.54166,2.1464,-1.8452,0.59609,0.027091,0.19909,0.32821,0.019443
-2.7918,-0.47978,-1.566,2.0783,-1.0395,1.5488,0.55095,0.76739,0.32581,0.358,0.0036094
-2.7874,-0.52167,2.2904,0.75221,2.6365,1.1601,1.1811,0.11811,0.21043,0.4585,0.01084
-0.33076,1.509,3.0798,1.8511,1.854,1.7086,0.71692,0.26548,0.21526,0.21878,0.010988
-1.236,-1.2993,1.9772,-0.37796,-1.7007,-1.2146,0.79451,0.23909,0.39834,0.49546,0.0090608
1.154,1.3256,1.4143,-1.8339,-1.8772,2.5665,0.91551,0.12613,0.3313,0.36088,0.018472
0.6925,0.61303,-2.2908,-1.6694,0.11908,2.5626,0.78173,0.023724,0.312,0.48237,0.012477
0.23005,0.15645,0.40616,2.9773,-0.098951,3.7039,1.4931,0.040952,0.13164,0.23864,0.014195
2.0419,1.3669,-2.112,-1.977,-0.39706,1.2439,1.772,0.11099,0.079792,0.27135,0.011949
0.17044,-0.39532,2.8203,-1.0283,1.2135,1.702,0.86336,0.083803,0.42711,0.76318,0.0096314
0.29784,-0.15459,-2.9679,0.28226,0.96664,2.4606,0.48228,0.14106,0.074608,0.22022,0.019536
-0.88411,0.71646,-0.27901,3.5158,0.51744,0.99593,1.6015,0.025489,0.12083,0.12083,0.017985
-2.4813,1.1058,-1.6887,-0.78195,0.43344,2.8949,1.3613,0.0079583,0.31485,0.61235,0.0075428
-1.4155,-0.8545,1.9001,-0.37185,2.6935,-1.22,1.2269,0.12039,0.17254,0.30076,0.014713
0.49116,-0.36875,-0.11787,2.0816,-0.45144,1.7817,1.0704,0.11005,0.505,0.505,0.011
2.8409,1.258,1.5083,-1.6924,-0.92385,-1.9969,0.49061,0.18579,0.25812,0.25812,0.0065112
-2.8716,-1.0883,1.2386,-0.19993,0.043941,1.9904,0.18877,0.18071,0.40598,0.47093,0.010306
3.0989,0.33876,-3.108,0.47824,0.59844,-0.33354,1.2297,0.093403,0.22719,0.7374,0.017698
0.33197,-0.39082,-1.4153,-1.2662,3.3945,0.093015,1.7798,0.094391,0.094453,0.46908,0.0087268
1.6469,0.18727,-1.033,0.559,3.7514,2.204,1.5107,0.011392,0.45758,0.37684,0.0031312
-2.6075,-0.015633,-1.3056,-1.4857,-1.2729,0.54507,0.79648,0.059413,0.31626,0.38871,0.0037469
3.1136,-1.1117,-2.0628,0.9844,2.8068,2.1776,1.5798,0.28539,0.505,0.505,0.011
-0.42407,0.021365,-2.1541,1.1128,2.1218,3.6775,1.608,0.0073437,0.48964,0.48964,0.011279
1.9834,-1.2921,1.929,0.065139,-1.0271,1.3516,0.44821,0.080888,0.34765,0.34769,0.019998
-2.6697,-1.1298,-0.44516,1.3149,1.331,3.2167,0.77549,0.25281,0.3468,0.3468,0.0081237
2.3627,-0.47845,1.8815,-1.578,1.4881,2.7644,1.1159,0.023196,0.35563,0.34774,0.016626
-0.31067,-0.10481,1.8616,1.5481,1.0881,0.2088,1.0301,0.11284,0.21667,0.3248,0.0022485
-0.031841,-0.11125,0.4256,-1.4622,1.8928,2.4636,0.76207,0.18998,0.15019,0.46826,0.014282
2.5133,0.18429,-2.8491,3.8307,1.7143,1.0521,1.3717,0.078093,0.069326,0.38393,0.013201
-3.0248,1.4389,-1.7906,2.0471,2.5713,-0.36901,1.5653,0.13143,0.29148,0.29148,0.014882
1.6509,-1.0844,-1.9043,0.60874,2.7113,3.0093,1.1938,0.12847,0.97259,0.57055,0.007428
-1.5233,0.47906,0.071424,-1.1251,0.89316,2.0081,0.71426,0.020541,0.76526,0.89325,0.0039344
-1.3711,1.4436,-1.8065,-1.3851,0.87624,0.22732,0.30983,0.015986,0.3402,0.3402,0.015906
-2.2015,-0.14363,-2.5969,-1.864,-0.9627,-1.2986,0.4838,0.030993,0.15607,0.27348,0.019979
0.058014,-0.89411,-1.6095,3.2303,0.60593,1.7392,0.95194,0.02021,0.37963,0.37744,0.0028596
1.5315,1.3135,0.50103,-1.6701,-0.39552,-0.46853,0.28308,0.1907,0.505,0.505,0.011
-2.4427,0.093013,2.4525,1.566,1.2724,3.8028,1.1955,0.070658,0.079445,0.3363,0.018669
-2.1848,0.052833,2.5293,1.7064,-1.6347,2.0402,1.4586,0.10919,0.058997,0.45116,0.011979
2.1177,-0.40517,-2.8541,-1.1681,0.84539,2.8166,0.67034,0.11965,0.1525,0.19997,0.019082
-2.6151,-0.59237,2.342,-0.41209,1.5755,-1.045,0.58094,0.02812,0.047702,0.061188,0.019956
0.75634,-1.1723,-0.41887,-1.9273,1.5934,3.103,1.4465,0.019152,0.35894,0.48479,0.011367
-2.8428,1.2616,1.4558,-0.50215,2.0745,2.2296,1.1295,0.15197,0.23899,0.38542,0.015925
-0.48213,0.36564,-2.318,0.13327,-0.235,2.9775,0.51392,0.030814,0.15727,0.30336,0.017386
-2.2115,1.4956,0.14721,-0.027996,-1.0007,2.1356,1.6243,0.11334,0.19219,0.17576,0.010523
-0.15819,0.028745,-2.7472,-0.93814,-0.82934,3.6299,0.95403,0.026614,0.063159,0.18268,0.019874
-0.65279,0.54339,2.4231,2.3083,-1.7163,-1.9169,0.85317,0.049771,0.039709,0.095426,0.018706
-1.4472,0.75883,0.91847,-1.5135,2.348,-1.0423,1.5423,0.15205,0.33521,0.37408,0.019093
-0.18239,1.0509,2.4517,-1.6464,-1.3944,-1.5065,1.0376,0.44183,0.030195,0.15522,0.014473
2.9139,-1.5321,-2.7194,-1.83,2.6169,0.57036,0.87791,0.028426,0.10953,0.2292,0.016046
1.57,-0.22216,-0.50479,3.3639,1.2648,0.61567,1.4254,0.10611,0.27152,0.4997,0.010904
-2.5968,-0.013284,-0.49997,-1.3294,3.2671,0.10051,1.0631,0.066964,0.038961,0.17234,0.018791
-0.4259,-0.45503,-3.0313,-1.911,-1.0225,-0.48467,0.70916,0.11353,0.094143,0.33916,0.01847
-0.30047,-1.2248,1.2016,-1.9276,2.274,1.1758,1.2844,0.06766,0.505,0.505,0.011
2.553,1.2309,-2.833,0.91078,0.24234,-0.10516,0.7796,0.10445,0.10127,0.081153,0.01589
2.7909,-1.1799,-1.7542,0.33812,1.8156,3.1066,1.9423,0.0040159,0.16621,0.24829,0.0041793
0.90866,0.27162,1.4458,-1.3958,1.6759,-0.91786,1.5848,0.022133,0.22419,0.29785,0.016104
1.4518,-1.0736,-1.253,1.5303,2.286,1.2646,0.70672,0.024851,0.1538,0.22744,0.0058479
1.9214,-0.31999,-2.6922,1.0664,1.6235,-1.1171,0.6278,0.07903,0.21776,0.21795,0.016224
1.2586,-1.3696,2.0085,0.46474,-0.12151,-0.79809,1.0297,0.05402,0.17841,0.49037,0.010734
2.2162,-1.2383,2.5766,-0.31523,-0.072302,-0.95596,0.25352,0.13741,0.18686,0.21591,0.0073517
1.317,-0.27046,0.42562,-0.96294,0.020206,-1.6694,0.43718,0.078769,0.23508,0.24816,0.019733
